"","participant_id","sub_id","exp","Onset","Length","Shorter","Correct","rLength","fOnset","Explabel","fOnsetE"
"51","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",1,0,0,-1.52750812217853,"ontime","EXP9b","ontime"
"52","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",4,1,0,-0.218215446025505,"early","EXP9b","early"
"53","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",3,1,0,-0.654646338076514,"ontime","EXP9b","ontime"
"54","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",8,0,0,1.52750812217853,"early","EXP9b","early"
"55","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",2,1,0,-1.09107723012752,"ontime","EXP9b","ontime"
"56","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",7,1,0,1.09107723012752,"ontime","EXP9b","ontime"
"57","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",3,1,0,-0.654646338076514,"early","EXP9b","early"
"58","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",1,1,0,-1.52750812217853,"late","EXP9b","late"
"59","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",8,0,0,1.52750812217853,"ontime","EXP9b","ontime"
"60","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",8,0,0,1.52750812217853,"late","EXP9b","late"
"61","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",5,1,0,0.218215446025505,"late","EXP9b","late"
"62","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",5,1,0,0.218215446025505,"early","EXP9b","early"
"63","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",6,0,0,0.654646338076514,"early","EXP9b","early"
"64","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",6,0,0,0.654646338076514,"late","EXP9b","late"
"65","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",2,1,0,-1.09107723012752,"early","EXP9b","early"
"66","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",7,0,0,1.09107723012752,"late","EXP9b","late"
"67","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",4,1,0,-0.218215446025505,"late","EXP9b","late"
"68","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",6,0,0,0.654646338076514,"ontime","EXP9b","ontime"
"69","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",1,1,0,-1.52750812217853,"early","EXP9b","early"
"70","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",3,0,0,-0.654646338076514,"late","EXP9b","late"
"71","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",4,0,0,-0.218215446025505,"ontime","EXP9b","ontime"
"72","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",7,0,0,1.09107723012752,"early","EXP9b","early"
"73","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",7,0,0,1.09107723012752,"late","EXP9b","late"
"74","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",1,1,0,-1.52750812217853,"late","EXP9b","late"
"75","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",2,1,0,-1.09107723012752,"late","EXP9b","late"
"76","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",4,1,0,-0.218215446025505,"early","EXP9b","early"
"77","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",7,0,0,1.09107723012752,"early","EXP9b","early"
"78","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",1,1,0,-1.52750812217853,"ontime","EXP9b","ontime"
"79","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",6,0,0,0.654646338076514,"ontime","EXP9b","ontime"
"80","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",5,0,0,0.218215446025505,"late","EXP9b","late"
"81","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",7,0,0,1.09107723012752,"ontime","EXP9b","ontime"
"82","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",5,0,0,0.218215446025505,"ontime","EXP9b","ontime"
"83","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",8,0,0,1.52750812217853,"early","EXP9b","early"
"84","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",2,0,0,-1.09107723012752,"ontime","EXP9b","ontime"
"85","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",4,0,0,-0.218215446025505,"late","EXP9b","late"
"86","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",1,1,0,-1.52750812217853,"early","EXP9b","early"
"87","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",3,1,0,-0.654646338076514,"late","EXP9b","late"
"88","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",3,1,0,-0.654646338076514,"ontime","EXP9b","ontime"
"89","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",5,0,0,0.218215446025505,"early","EXP9b","early"
"90","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",8,0,0,1.52750812217853,"ontime","EXP9b","ontime"
"91","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",8,0,0,1.52750812217853,"late","EXP9b","late"
"92","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",6,0,0,0.654646338076514,"late","EXP9b","late"
"93","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",6,0,0,0.654646338076514,"early","EXP9b","early"
"94","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",3,1,0,-0.654646338076514,"early","EXP9b","early"
"95","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",2,1,0,-1.09107723012752,"early","EXP9b","early"
"96","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",4,1,0,-0.218215446025505,"ontime","EXP9b","ontime"
"97","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",6,1,0,0.654646338076514,"late","EXP9b","late"
"98","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",2,0,0,-1.09107723012752,"early","EXP9b","early"
"99","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",5,0,0,0.218215446025505,"early","EXP9b","early"
"100","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",4,1,0,-0.218215446025505,"late","EXP9b","late"
"101","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",8,0,0,1.52750812217853,"late","EXP9b","late"
"102","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",7,0,0,1.09107723012752,"ontime","EXP9b","ontime"
"103","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",4,0,0,-0.218215446025505,"ontime","EXP9b","ontime"
"104","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",2,1,0,-1.09107723012752,"late","EXP9b","late"
"105","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",5,0,0,0.218215446025505,"ontime","EXP9b","ontime"
"106","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",3,1,0,-0.654646338076514,"early","EXP9b","early"
"107","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",6,0,0,0.654646338076514,"early","EXP9b","early"
"108","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",7,0,0,1.09107723012752,"early","EXP9b","early"
"109","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",8,0,0,1.52750812217853,"early","EXP9b","early"
"110","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",8,0,0,1.52750812217853,"ontime","EXP9b","ontime"
"111","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",4,1,0,-0.218215446025505,"early","EXP9b","early"
"112","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",1,1,0,-1.52750812217853,"late","EXP9b","late"
"113","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",6,0,0,0.654646338076514,"ontime","EXP9b","ontime"
"114","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",3,0,0,-0.654646338076514,"ontime","EXP9b","ontime"
"115","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",1,1,0,-1.52750812217853,"early","EXP9b","early"
"116","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",7,0,0,1.09107723012752,"late","EXP9b","late"
"117","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",3,1,0,-0.654646338076514,"late","EXP9b","late"
"118","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",1,1,0,-1.52750812217853,"ontime","EXP9b","ontime"
"119","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",5,0,0,0.218215446025505,"late","EXP9b","late"
"120","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",2,1,0,-1.09107723012752,"ontime","EXP9b","ontime"
"121","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",6,0,0,0.654646338076514,"ontime","EXP9b","ontime"
"122","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",2,1,0,-1.09107723012752,"late","EXP9b","late"
"123","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",1,1,0,-1.52750812217853,"ontime","EXP9b","ontime"
"124","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",3,0,0,-0.654646338076514,"late","EXP9b","late"
"125","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",2,1,0,-1.09107723012752,"ontime","EXP9b","ontime"
"126","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",5,0,0,0.218215446025505,"late","EXP9b","late"
"127","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",7,0,0,1.09107723012752,"early","EXP9b","early"
"128","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",5,0,0,0.218215446025505,"early","EXP9b","early"
"129","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",5,0,0,0.218215446025505,"ontime","EXP9b","ontime"
"130","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",1,1,0,-1.52750812217853,"early","EXP9b","early"
"131","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",6,0,0,0.654646338076514,"late","EXP9b","late"
"132","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",8,0,0,1.52750812217853,"ontime","EXP9b","ontime"
"133","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",8,0,0,1.52750812217853,"early","EXP9b","early"
"134","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",7,0,0,1.09107723012752,"late","EXP9b","late"
"135","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",3,1,0,-0.654646338076514,"early","EXP9b","early"
"136","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",7,0,0,1.09107723012752,"ontime","EXP9b","ontime"
"137","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",2,0,0,-1.09107723012752,"early","EXP9b","early"
"138","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",8,0,0,1.52750812217853,"late","EXP9b","late"
"139","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",4,1,0,-0.218215446025505,"early","EXP9b","early"
"140","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",6,0,0,0.654646338076514,"early","EXP9b","early"
"141","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",1,1,0,-1.52750812217853,"late","EXP9b","late"
"142","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",4,0,0,-0.218215446025505,"ontime","EXP9b","ontime"
"143","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",3,1,0,-0.654646338076514,"ontime","EXP9b","ontime"
"144","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",4,1,0,-0.218215446025505,"late","EXP9b","late"
"145","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",3,1,0,-0.654646338076514,"ontime","EXP9b","ontime"
"146","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",3,0,0,-0.654646338076514,"early","EXP9b","early"
"147","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",7,0,0,1.09107723012752,"late","EXP9b","late"
"148","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","ontime",2,1,0,-1.09107723012752,"ontime","EXP9b","ontime"
"149","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","late",5,1,0,0.218215446025505,"late","EXP9b","late"
"150","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",6,0,0,0.654646338076514,"early","EXP9b","early"
"151","2d2b41d2615bf622cbfc5888bb10c59e720e0c77c3cd519fda7b9c8fc105f986","2d2b4","EXP9b","early",7,0,0,1.09107723012752,"early","EXP9b","early"
