branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,104,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_8,4346,144,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,253,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_5,3998,145,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,318,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_4,6310,146,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,368,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_3,4524,147,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,453,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_3,6578,148,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,448,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_1,6218,149,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,638,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_1,4523,150,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,274,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_8,4292,151,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,189,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_5,6607,152,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,736,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_8,4665,153,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,765,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_6,6085,154,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,763,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,4119,155,Catch_cat
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,175,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_7,6256,156,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,414,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_8,4233,157,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,420,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_3,4322,158,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2446,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_7,8449,159,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2669,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_4,6694,160,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,524,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_6,4532,161,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,481,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_2,4353,162,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,641,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_6,4515,163,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,398,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_2,4485,164,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1621,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_2,5450,165,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1883,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_5,7641,166,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,1306,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,8691,167,Catch_cat
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1540,[],choice-response,Lap,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_5,5792,168,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2347,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_4,6172,169,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,509,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_7,6522,170,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1084,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_4,5044,171,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2208,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_3,5916,172,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2390,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_1,7163,173,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1493,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_8,7335,174,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2722,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_4,6446,175,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2184,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_8,9096,176,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2368,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_3,6083,177,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2169,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_3,5977,178,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,632,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,4018,179,Catch_cat
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,253,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_7,6666,180,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,571,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_1,4209,181,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,279,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_6,5003,182,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,229,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_2,3900,183,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1587,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_7,9704,184,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2373,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_2,8562,185,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2986,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_3,9306,186,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,926,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_1,4808,187,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,489,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_5,4239,188,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1514,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_4,5475,189,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,654,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_5,15538,190,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,292,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,5176,191,Catch_cat
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,4774,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_1,8537,192,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2776,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_4,8089,193,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,613,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_7,6864,194,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1399,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_6,6112,195,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,323,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_8,7412,196,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,411,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_5,4364,197,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,478,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_2,8493,198,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,561,[],choice-response,Lap,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_6,4575,199,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,325,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_5,4086,200,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,3853,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_8,7676,201,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1677,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_6,7927,202,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,107,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,7790,203,Catch_cat
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2682,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_2,6891,204,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,2646,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_3,6442,205,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,364,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_4,4072,206,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,1475,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_7,5378,207,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,357,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_1,6118,208,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,466,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_ontime_delay_2_tone_Lab_1,4248,209,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,356,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_7,4645,210,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,4063,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_4,8597,211,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,3906,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_7,7923,212,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,3288,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_late_delay_2_tone_Lab_5,8266,213,EXP8c_maintaskTrials_2_l
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,False,keypress,EXP8c_testRsp,522,[],choice-response,Lab,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,single_300ms_early_delay_2_tone_Lab_2,4964,214,EXP8c_maintaskTrials_2_s
pass,6345b7f49677d36bd07c5a10,EXP8c_FJ,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2407.6178839206696,True,keypress,cat_catchRsp,4313,['Cat meowing'],choice-response,Cat meowing,6347bd0363630e047ced3758,2022-10-13 03:23:47-04:00,cat_meowing,9388,215,Catch_cat
